Module	Section	Sample Name	Source
FastQC	all_sections	HP1504901_L3	/scratch/goodier.r/files/qc_reports/HP1504901_L3_fastqc.zip
FastQC	all_sections	HP1504901_L4	/scratch/goodier.r/files/qc_reports/HP1504901_L4_fastqc.zip
FastQC	all_sections	HP1504901_L5	/scratch/goodier.r/files/qc_reports/HP1504901_L5_fastqc.zip
FastQC	all_sections	HP1504901_L6	/scratch/goodier.r/files/qc_reports/HP1504901_L6_fastqc.zip
FastQC	all_sections	HP1504901_L7	/scratch/goodier.r/files/qc_reports/HP1504901_L7_fastqc.zip
FastQC	all_sections	HP1504901_L8	/scratch/goodier.r/files/qc_reports/HP1504901_L8_fastqc.zip
FastQC	all_sections	HP1504901_L9	/scratch/goodier.r/files/qc_reports/HP1504901_L9_fastqc.zip
FastQC	all_sections	HP1504901_M10	/scratch/goodier.r/files/qc_reports/HP1504901_M10_fastqc.zip
FastQC	all_sections	HP1504901_M11	/scratch/goodier.r/files/qc_reports/HP1504901_M11_fastqc.zip
FastQC	all_sections	HP1504901_M12	/scratch/goodier.r/files/qc_reports/HP1504901_M12_fastqc.zip
FastQC	all_sections	HP1504901_M13	/scratch/goodier.r/files/qc_reports/HP1504901_M13_fastqc.zip
FastQC	all_sections	HP1504901_M14	/scratch/goodier.r/files/qc_reports/HP1504901_M14_fastqc.zip
FastQC	all_sections	HP1504901_M15	/scratch/goodier.r/files/qc_reports/HP1504901_M15_fastqc.zip
FastQC	all_sections	HP1504901_M16	/scratch/goodier.r/files/qc_reports/HP1504901_M16_fastqc.zip
FastQC	all_sections	HP1504901_M17	/scratch/goodier.r/files/qc_reports/HP1504901_M17_fastqc.zip
FastQC	all_sections	HP1504901_M18	/scratch/goodier.r/files/qc_reports/HP1504901_M18_fastqc.zip
FastQC	all_sections	HP1504901_M19	/scratch/goodier.r/files/qc_reports/HP1504901_M19_fastqc.zip
FastQC	all_sections	HP1504901_M1	/scratch/goodier.r/files/qc_reports/HP1504901_M1_fastqc.zip
FastQC	all_sections	HP1504901_M20	/scratch/goodier.r/files/qc_reports/HP1504901_M20_fastqc.zip
FastQC	all_sections	HP1504901_M21	/scratch/goodier.r/files/qc_reports/HP1504901_M21_fastqc.zip
FastQC	all_sections	HP1504901_M22	/scratch/goodier.r/files/qc_reports/HP1504901_M22_fastqc.zip
FastQC	all_sections	HP1504901_M23	/scratch/goodier.r/files/qc_reports/HP1504901_M23_fastqc.zip
FastQC	all_sections	HP1504901_M24	/scratch/goodier.r/files/qc_reports/HP1504901_M24_fastqc.zip
FastQC	all_sections	HP1504901_M2	/scratch/goodier.r/files/qc_reports/HP1504901_M2_fastqc.zip
FastQC	all_sections	HP1504901_M3	/scratch/goodier.r/files/qc_reports/HP1504901_M3_fastqc.zip
FastQC	all_sections	HP1504901_M4	/scratch/goodier.r/files/qc_reports/HP1504901_M4_fastqc.zip
FastQC	all_sections	HP1504901_M5	/scratch/goodier.r/files/qc_reports/HP1504901_M5_fastqc.zip
FastQC	all_sections	HP1504901_M6	/scratch/goodier.r/files/qc_reports/HP1504901_M6_fastqc.zip
FastQC	all_sections	HP1504901_M7	/scratch/goodier.r/files/qc_reports/HP1504901_M7_fastqc.zip
FastQC	all_sections	HP1504901_M8	/scratch/goodier.r/files/qc_reports/HP1504901_M8_fastqc.zip
FastQC	all_sections	HP1504901_M9	/scratch/goodier.r/files/qc_reports/HP1504901_M9_fastqc.zip
FastQC	all_sections	HP1504901_N10	/scratch/goodier.r/files/qc_reports/HP1504901_N10_fastqc.zip
FastQC	all_sections	HP1504901_N11	/scratch/goodier.r/files/qc_reports/HP1504901_N11_fastqc.zip
FastQC	all_sections	HP1504901_N12	/scratch/goodier.r/files/qc_reports/HP1504901_N12_fastqc.zip
FastQC	all_sections	HP1504901_N13	/scratch/goodier.r/files/qc_reports/HP1504901_N13_fastqc.zip
FastQC	all_sections	HP1504901_N14	/scratch/goodier.r/files/qc_reports/HP1504901_N14_fastqc.zip
FastQC	all_sections	HP1504901_N15	/scratch/goodier.r/files/qc_reports/HP1504901_N15_fastqc.zip
FastQC	all_sections	HP1504901_N16	/scratch/goodier.r/files/qc_reports/HP1504901_N16_fastqc.zip
FastQC	all_sections	HP1504901_N17	/scratch/goodier.r/files/qc_reports/HP1504901_N17_fastqc.zip
FastQC	all_sections	HP1504901_N18	/scratch/goodier.r/files/qc_reports/HP1504901_N18_fastqc.zip
FastQC	all_sections	HP1504901_N19	/scratch/goodier.r/files/qc_reports/HP1504901_N19_fastqc.zip
FastQC	all_sections	HP1504901_N1	/scratch/goodier.r/files/qc_reports/HP1504901_N1_fastqc.zip
FastQC	all_sections	HP1504901_N20	/scratch/goodier.r/files/qc_reports/HP1504901_N20_fastqc.zip
FastQC	all_sections	HP1504901_N21	/scratch/goodier.r/files/qc_reports/HP1504901_N21_fastqc.zip
FastQC	all_sections	HP1504901_N22	/scratch/goodier.r/files/qc_reports/HP1504901_N22_fastqc.zip
FastQC	all_sections	HP1504901_N23	/scratch/goodier.r/files/qc_reports/HP1504901_N23_fastqc.zip
FastQC	all_sections	HP1504901_N24	/scratch/goodier.r/files/qc_reports/HP1504901_N24_fastqc.zip
FastQC	all_sections	HP1504901_N2	/scratch/goodier.r/files/qc_reports/HP1504901_N2_fastqc.zip
FastQC	all_sections	HP1504901_N3	/scratch/goodier.r/files/qc_reports/HP1504901_N3_fastqc.zip
FastQC	all_sections	HP1504901_N4	/scratch/goodier.r/files/qc_reports/HP1504901_N4_fastqc.zip
FastQC	all_sections	HP1504901_N5	/scratch/goodier.r/files/qc_reports/HP1504901_N5_fastqc.zip
FastQC	all_sections	HP1504901_N6	/scratch/goodier.r/files/qc_reports/HP1504901_N6_fastqc.zip
FastQC	all_sections	HP1504901_N7	/scratch/goodier.r/files/qc_reports/HP1504901_N7_fastqc.zip
FastQC	all_sections	HP1504901_N8	/scratch/goodier.r/files/qc_reports/HP1504901_N8_fastqc.zip
FastQC	all_sections	HP1504901_N9	/scratch/goodier.r/files/qc_reports/HP1504901_N9_fastqc.zip
FastQC	all_sections	HP1504901_O10	/scratch/goodier.r/files/qc_reports/HP1504901_O10_fastqc.zip
FastQC	all_sections	HP1504901_O11	/scratch/goodier.r/files/qc_reports/HP1504901_O11_fastqc.zip
FastQC	all_sections	HP1504901_O12	/scratch/goodier.r/files/qc_reports/HP1504901_O12_fastqc.zip
FastQC	all_sections	HP1504901_O13	/scratch/goodier.r/files/qc_reports/HP1504901_O13_fastqc.zip
FastQC	all_sections	HP1504901_O14	/scratch/goodier.r/files/qc_reports/HP1504901_O14_fastqc.zip
FastQC	all_sections	HP1504901_O15	/scratch/goodier.r/files/qc_reports/HP1504901_O15_fastqc.zip
FastQC	all_sections	HP1504901_O16	/scratch/goodier.r/files/qc_reports/HP1504901_O16_fastqc.zip
FastQC	all_sections	HP1504901_O17	/scratch/goodier.r/files/qc_reports/HP1504901_O17_fastqc.zip
FastQC	all_sections	HP1504901_O18	/scratch/goodier.r/files/qc_reports/HP1504901_O18_fastqc.zip
FastQC	all_sections	HP1504901_O19	/scratch/goodier.r/files/qc_reports/HP1504901_O19_fastqc.zip
FastQC	all_sections	HP1504901_O1	/scratch/goodier.r/files/qc_reports/HP1504901_O1_fastqc.zip
FastQC	all_sections	HP1504901_O20	/scratch/goodier.r/files/qc_reports/HP1504901_O20_fastqc.zip
FastQC	all_sections	HP1504901_O21	/scratch/goodier.r/files/qc_reports/HP1504901_O21_fastqc.zip
FastQC	all_sections	HP1504901_O22	/scratch/goodier.r/files/qc_reports/HP1504901_O22_fastqc.zip
FastQC	all_sections	HP1504901_O23	/scratch/goodier.r/files/qc_reports/HP1504901_O23_fastqc.zip
FastQC	all_sections	HP1504901_O24	/scratch/goodier.r/files/qc_reports/HP1504901_O24_fastqc.zip
FastQC	all_sections	HP1504901_O2	/scratch/goodier.r/files/qc_reports/HP1504901_O2_fastqc.zip
FastQC	all_sections	HP1504901_O3	/scratch/goodier.r/files/qc_reports/HP1504901_O3_fastqc.zip
FastQC	all_sections	HP1504901_O4	/scratch/goodier.r/files/qc_reports/HP1504901_O4_fastqc.zip
FastQC	all_sections	HP1504901_O5	/scratch/goodier.r/files/qc_reports/HP1504901_O5_fastqc.zip
FastQC	all_sections	HP1504901_O6	/scratch/goodier.r/files/qc_reports/HP1504901_O6_fastqc.zip
FastQC	all_sections	HP1504901_O7	/scratch/goodier.r/files/qc_reports/HP1504901_O7_fastqc.zip
FastQC	all_sections	HP1504901_O8	/scratch/goodier.r/files/qc_reports/HP1504901_O8_fastqc.zip
FastQC	all_sections	HP1504901_O9	/scratch/goodier.r/files/qc_reports/HP1504901_O9_fastqc.zip
FastQC	all_sections	HP1504901_P10	/scratch/goodier.r/files/qc_reports/HP1504901_P10_fastqc.zip
FastQC	all_sections	HP1504901_P11	/scratch/goodier.r/files/qc_reports/HP1504901_P11_fastqc.zip
FastQC	all_sections	HP1504901_P12	/scratch/goodier.r/files/qc_reports/HP1504901_P12_fastqc.zip
FastQC	all_sections	HP1504901_P14	/scratch/goodier.r/files/qc_reports/HP1504901_P14_fastqc.zip
FastQC	all_sections	HP1504901_P15	/scratch/goodier.r/files/qc_reports/HP1504901_P15_fastqc.zip
FastQC	all_sections	HP1504901_P16	/scratch/goodier.r/files/qc_reports/HP1504901_P16_fastqc.zip
FastQC	all_sections	HP1504901_P17	/scratch/goodier.r/files/qc_reports/HP1504901_P17_fastqc.zip
FastQC	all_sections	HP1504901_P18	/scratch/goodier.r/files/qc_reports/HP1504901_P18_fastqc.zip
FastQC	all_sections	HP1504901_P19	/scratch/goodier.r/files/qc_reports/HP1504901_P19_fastqc.zip
FastQC	all_sections	HP1504901_P1	/scratch/goodier.r/files/qc_reports/HP1504901_P1_fastqc.zip
FastQC	all_sections	HP1504901_P20	/scratch/goodier.r/files/qc_reports/HP1504901_P20_fastqc.zip
FastQC	all_sections	HP1504901_P21	/scratch/goodier.r/files/qc_reports/HP1504901_P21_fastqc.zip
FastQC	all_sections	HP1504901_P22	/scratch/goodier.r/files/qc_reports/HP1504901_P22_fastqc.zip
FastQC	all_sections	HP1504901_P23	/scratch/goodier.r/files/qc_reports/HP1504901_P23_fastqc.zip
FastQC	all_sections	HP1504901_P24	/scratch/goodier.r/files/qc_reports/HP1504901_P24_fastqc.zip
FastQC	all_sections	HP1504901_P2	/scratch/goodier.r/files/qc_reports/HP1504901_P2_fastqc.zip
FastQC	all_sections	HP1504901_P3	/scratch/goodier.r/files/qc_reports/HP1504901_P3_fastqc.zip
FastQC	all_sections	HP1504901_P4	/scratch/goodier.r/files/qc_reports/HP1504901_P4_fastqc.zip
FastQC	all_sections	HP1504901_P5	/scratch/goodier.r/files/qc_reports/HP1504901_P5_fastqc.zip
FastQC	all_sections	HP1504901_P6	/scratch/goodier.r/files/qc_reports/HP1504901_P6_fastqc.zip
FastQC	all_sections	HP1504901_P7	/scratch/goodier.r/files/qc_reports/HP1504901_P7_fastqc.zip
FastQC	all_sections	HP1504901_P8	/scratch/goodier.r/files/qc_reports/HP1504901_P8_fastqc.zip
FastQC	all_sections	HP1504901_P9	/scratch/goodier.r/files/qc_reports/HP1504901_P9_fastqc.zip
FastQC	all_sections	HP1506401_A10	/scratch/goodier.r/files/qc_reports/HP1506401_A10_fastqc.zip
FastQC	all_sections	HP1506401_A11	/scratch/goodier.r/files/qc_reports/HP1506401_A11_fastqc.zip
FastQC	all_sections	HP1506401_A12	/scratch/goodier.r/files/qc_reports/HP1506401_A12_fastqc.zip
FastQC	all_sections	HP1506401_A13	/scratch/goodier.r/files/qc_reports/HP1506401_A13_fastqc.zip
FastQC	all_sections	HP1506401_A14	/scratch/goodier.r/files/qc_reports/HP1506401_A14_fastqc.zip
FastQC	all_sections	HP1506401_A15	/scratch/goodier.r/files/qc_reports/HP1506401_A15_fastqc.zip
FastQC	all_sections	HP1506401_A16	/scratch/goodier.r/files/qc_reports/HP1506401_A16_fastqc.zip
FastQC	all_sections	HP1506401_A17	/scratch/goodier.r/files/qc_reports/HP1506401_A17_fastqc.zip
FastQC	all_sections	HP1506401_A18	/scratch/goodier.r/files/qc_reports/HP1506401_A18_fastqc.zip
FastQC	all_sections	HP1506401_A19	/scratch/goodier.r/files/qc_reports/HP1506401_A19_fastqc.zip
FastQC	all_sections	HP1506401_A1	/scratch/goodier.r/files/qc_reports/HP1506401_A1_fastqc.zip
FastQC	all_sections	HP1506401_A20	/scratch/goodier.r/files/qc_reports/HP1506401_A20_fastqc.zip
FastQC	all_sections	HP1506401_A21	/scratch/goodier.r/files/qc_reports/HP1506401_A21_fastqc.zip
FastQC	all_sections	HP1506401_A22	/scratch/goodier.r/files/qc_reports/HP1506401_A22_fastqc.zip
FastQC	all_sections	HP1506401_A23	/scratch/goodier.r/files/qc_reports/HP1506401_A23_fastqc.zip
FastQC	all_sections	HP1506401_A24	/scratch/goodier.r/files/qc_reports/HP1506401_A24_fastqc.zip
FastQC	all_sections	HP1506401_A2	/scratch/goodier.r/files/qc_reports/HP1506401_A2_fastqc.zip
FastQC	all_sections	HP1506401_A3	/scratch/goodier.r/files/qc_reports/HP1506401_A3_fastqc.zip
FastQC	all_sections	HP1506401_A4	/scratch/goodier.r/files/qc_reports/HP1506401_A4_fastqc.zip
FastQC	all_sections	HP1506401_A5	/scratch/goodier.r/files/qc_reports/HP1506401_A5_fastqc.zip
FastQC	all_sections	HP1506401_A6	/scratch/goodier.r/files/qc_reports/HP1506401_A6_fastqc.zip
FastQC	all_sections	HP1506401_A7	/scratch/goodier.r/files/qc_reports/HP1506401_A7_fastqc.zip
FastQC	all_sections	HP1506401_A8	/scratch/goodier.r/files/qc_reports/HP1506401_A8_fastqc.zip
FastQC	all_sections	HP1506401_A9	/scratch/goodier.r/files/qc_reports/HP1506401_A9_fastqc.zip
FastQC	all_sections	HP1506401_B10	/scratch/goodier.r/files/qc_reports/HP1506401_B10_fastqc.zip
FastQC	all_sections	HP1506401_B11	/scratch/goodier.r/files/qc_reports/HP1506401_B11_fastqc.zip
FastQC	all_sections	HP1506401_B12	/scratch/goodier.r/files/qc_reports/HP1506401_B12_fastqc.zip
FastQC	all_sections	HP1506401_B13	/scratch/goodier.r/files/qc_reports/HP1506401_B13_fastqc.zip
FastQC	all_sections	HP1506401_B14	/scratch/goodier.r/files/qc_reports/HP1506401_B14_fastqc.zip
FastQC	all_sections	HP1506401_B15	/scratch/goodier.r/files/qc_reports/HP1506401_B15_fastqc.zip
FastQC	all_sections	HP1506401_B16	/scratch/goodier.r/files/qc_reports/HP1506401_B16_fastqc.zip
FastQC	all_sections	HP1506401_B17	/scratch/goodier.r/files/qc_reports/HP1506401_B17_fastqc.zip
FastQC	all_sections	HP1506401_B18	/scratch/goodier.r/files/qc_reports/HP1506401_B18_fastqc.zip
FastQC	all_sections	HP1506401_B19	/scratch/goodier.r/files/qc_reports/HP1506401_B19_fastqc.zip
FastQC	all_sections	HP1506401_B1	/scratch/goodier.r/files/qc_reports/HP1506401_B1_fastqc.zip
FastQC	all_sections	HP1506401_B20	/scratch/goodier.r/files/qc_reports/HP1506401_B20_fastqc.zip
FastQC	all_sections	HP1506401_B21	/scratch/goodier.r/files/qc_reports/HP1506401_B21_fastqc.zip
FastQC	all_sections	HP1506401_B22	/scratch/goodier.r/files/qc_reports/HP1506401_B22_fastqc.zip
FastQC	all_sections	HP1506401_B23	/scratch/goodier.r/files/qc_reports/HP1506401_B23_fastqc.zip
FastQC	all_sections	HP1506401_B24	/scratch/goodier.r/files/qc_reports/HP1506401_B24_fastqc.zip
FastQC	all_sections	HP1506401_B2	/scratch/goodier.r/files/qc_reports/HP1506401_B2_fastqc.zip
FastQC	all_sections	HP1506401_B3	/scratch/goodier.r/files/qc_reports/HP1506401_B3_fastqc.zip
FastQC	all_sections	HP1506401_B4	/scratch/goodier.r/files/qc_reports/HP1506401_B4_fastqc.zip
FastQC	all_sections	HP1506401_B5	/scratch/goodier.r/files/qc_reports/HP1506401_B5_fastqc.zip
FastQC	all_sections	HP1506401_B6	/scratch/goodier.r/files/qc_reports/HP1506401_B6_fastqc.zip
FastQC	all_sections	HP1506401_B7	/scratch/goodier.r/files/qc_reports/HP1506401_B7_fastqc.zip
FastQC	all_sections	HP1506401_B8	/scratch/goodier.r/files/qc_reports/HP1506401_B8_fastqc.zip
FastQC	all_sections	HP1506401_B9	/scratch/goodier.r/files/qc_reports/HP1506401_B9_fastqc.zip
FastQC	all_sections	HP1506401_C10	/scratch/goodier.r/files/qc_reports/HP1506401_C10_fastqc.zip
FastQC	all_sections	HP1506401_C11	/scratch/goodier.r/files/qc_reports/HP1506401_C11_fastqc.zip
FastQC	all_sections	HP1506401_C12	/scratch/goodier.r/files/qc_reports/HP1506401_C12_fastqc.zip
FastQC	all_sections	HP1506401_C13	/scratch/goodier.r/files/qc_reports/HP1506401_C13_fastqc.zip
FastQC	all_sections	HP1506401_C14	/scratch/goodier.r/files/qc_reports/HP1506401_C14_fastqc.zip
FastQC	all_sections	HP1506401_C15	/scratch/goodier.r/files/qc_reports/HP1506401_C15_fastqc.zip
FastQC	all_sections	HP1506401_C16	/scratch/goodier.r/files/qc_reports/HP1506401_C16_fastqc.zip
FastQC	all_sections	HP1506401_C17	/scratch/goodier.r/files/qc_reports/HP1506401_C17_fastqc.zip
FastQC	all_sections	HP1506401_C18	/scratch/goodier.r/files/qc_reports/HP1506401_C18_fastqc.zip
FastQC	all_sections	HP1506401_C19	/scratch/goodier.r/files/qc_reports/HP1506401_C19_fastqc.zip
FastQC	all_sections	HP1506401_C1	/scratch/goodier.r/files/qc_reports/HP1506401_C1_fastqc.zip
FastQC	all_sections	HP1506401_C20	/scratch/goodier.r/files/qc_reports/HP1506401_C20_fastqc.zip
FastQC	all_sections	HP1506401_C21	/scratch/goodier.r/files/qc_reports/HP1506401_C21_fastqc.zip
FastQC	all_sections	HP1506401_C22	/scratch/goodier.r/files/qc_reports/HP1506401_C22_fastqc.zip
FastQC	all_sections	HP1506401_C23	/scratch/goodier.r/files/qc_reports/HP1506401_C23_fastqc.zip
FastQC	all_sections	HP1506401_C24	/scratch/goodier.r/files/qc_reports/HP1506401_C24_fastqc.zip
FastQC	all_sections	HP1506401_C2	/scratch/goodier.r/files/qc_reports/HP1506401_C2_fastqc.zip
FastQC	all_sections	HP1506401_C3	/scratch/goodier.r/files/qc_reports/HP1506401_C3_fastqc.zip
FastQC	all_sections	HP1506401_C4	/scratch/goodier.r/files/qc_reports/HP1506401_C4_fastqc.zip
FastQC	all_sections	HP1506401_C5	/scratch/goodier.r/files/qc_reports/HP1506401_C5_fastqc.zip
FastQC	all_sections	HP1506401_C6	/scratch/goodier.r/files/qc_reports/HP1506401_C6_fastqc.zip
FastQC	all_sections	HP1506401_C7	/scratch/goodier.r/files/qc_reports/HP1506401_C7_fastqc.zip
FastQC	all_sections	HP1506401_C8	/scratch/goodier.r/files/qc_reports/HP1506401_C8_fastqc.zip
FastQC	all_sections	HP1506401_C9	/scratch/goodier.r/files/qc_reports/HP1506401_C9_fastqc.zip
FastQC	all_sections	HP1506401_D10	/scratch/goodier.r/files/qc_reports/HP1506401_D10_fastqc.zip
FastQC	all_sections	HP1506401_D11	/scratch/goodier.r/files/qc_reports/HP1506401_D11_fastqc.zip
FastQC	all_sections	HP1506401_D12	/scratch/goodier.r/files/qc_reports/HP1506401_D12_fastqc.zip
FastQC	all_sections	HP1506401_D13	/scratch/goodier.r/files/qc_reports/HP1506401_D13_fastqc.zip
FastQC	all_sections	HP1506401_D14	/scratch/goodier.r/files/qc_reports/HP1506401_D14_fastqc.zip
FastQC	all_sections	HP1506401_D15	/scratch/goodier.r/files/qc_reports/HP1506401_D15_fastqc.zip
FastQC	all_sections	HP1506401_D16	/scratch/goodier.r/files/qc_reports/HP1506401_D16_fastqc.zip
FastQC	all_sections	HP1506401_D17	/scratch/goodier.r/files/qc_reports/HP1506401_D17_fastqc.zip
FastQC	all_sections	HP1506401_D18	/scratch/goodier.r/files/qc_reports/HP1506401_D18_fastqc.zip
FastQC	all_sections	HP1506401_D19	/scratch/goodier.r/files/qc_reports/HP1506401_D19_fastqc.zip
FastQC	all_sections	HP1506401_D1	/scratch/goodier.r/files/qc_reports/HP1506401_D1_fastqc.zip
FastQC	all_sections	HP1506401_D20	/scratch/goodier.r/files/qc_reports/HP1506401_D20_fastqc.zip
FastQC	all_sections	HP1506401_D21	/scratch/goodier.r/files/qc_reports/HP1506401_D21_fastqc.zip
FastQC	all_sections	HP1506401_D22	/scratch/goodier.r/files/qc_reports/HP1506401_D22_fastqc.zip
FastQC	all_sections	HP1506401_D23	/scratch/goodier.r/files/qc_reports/HP1506401_D23_fastqc.zip
FastQC	all_sections	HP1506401_D24	/scratch/goodier.r/files/qc_reports/HP1506401_D24_fastqc.zip
FastQC	all_sections	HP1506401_D2	/scratch/goodier.r/files/qc_reports/HP1506401_D2_fastqc.zip
FastQC	all_sections	HP1506401_D3	/scratch/goodier.r/files/qc_reports/HP1506401_D3_fastqc.zip
FastQC	all_sections	HP1506401_D4	/scratch/goodier.r/files/qc_reports/HP1506401_D4_fastqc.zip
FastQC	all_sections	HP1506401_D5	/scratch/goodier.r/files/qc_reports/HP1506401_D5_fastqc.zip
FastQC	all_sections	HP1506401_D6	/scratch/goodier.r/files/qc_reports/HP1506401_D6_fastqc.zip
FastQC	all_sections	HP1506401_D7	/scratch/goodier.r/files/qc_reports/HP1506401_D7_fastqc.zip
FastQC	all_sections	HP1506401_D8	/scratch/goodier.r/files/qc_reports/HP1506401_D8_fastqc.zip
FastQC	all_sections	HP1506401_D9	/scratch/goodier.r/files/qc_reports/HP1506401_D9_fastqc.zip
FastQC	all_sections	HP1506401_E10	/scratch/goodier.r/files/qc_reports/HP1506401_E10_fastqc.zip
FastQC	all_sections	HP1506401_E11	/scratch/goodier.r/files/qc_reports/HP1506401_E11_fastqc.zip
FastQC	all_sections	HP1506401_E12	/scratch/goodier.r/files/qc_reports/HP1506401_E12_fastqc.zip
FastQC	all_sections	HP1506401_E13	/scratch/goodier.r/files/qc_reports/HP1506401_E13_fastqc.zip
FastQC	all_sections	HP1506401_E14	/scratch/goodier.r/files/qc_reports/HP1506401_E14_fastqc.zip
FastQC	all_sections	HP1506401_E15	/scratch/goodier.r/files/qc_reports/HP1506401_E15_fastqc.zip
FastQC	all_sections	HP1506401_E16	/scratch/goodier.r/files/qc_reports/HP1506401_E16_fastqc.zip
FastQC	all_sections	HP1506401_E17	/scratch/goodier.r/files/qc_reports/HP1506401_E17_fastqc.zip
FastQC	all_sections	HP1506401_E18	/scratch/goodier.r/files/qc_reports/HP1506401_E18_fastqc.zip
FastQC	all_sections	HP1506401_E19	/scratch/goodier.r/files/qc_reports/HP1506401_E19_fastqc.zip
FastQC	all_sections	HP1506401_E1	/scratch/goodier.r/files/qc_reports/HP1506401_E1_fastqc.zip
FastQC	all_sections	HP1506401_E20	/scratch/goodier.r/files/qc_reports/HP1506401_E20_fastqc.zip
FastQC	all_sections	HP1506401_E21	/scratch/goodier.r/files/qc_reports/HP1506401_E21_fastqc.zip
FastQC	all_sections	HP1506401_E22	/scratch/goodier.r/files/qc_reports/HP1506401_E22_fastqc.zip
FastQC	all_sections	HP1506401_E23	/scratch/goodier.r/files/qc_reports/HP1506401_E23_fastqc.zip
FastQC	all_sections	HP1506401_E24	/scratch/goodier.r/files/qc_reports/HP1506401_E24_fastqc.zip
FastQC	all_sections	HP1506401_E2	/scratch/goodier.r/files/qc_reports/HP1506401_E2_fastqc.zip
FastQC	all_sections	HP1506401_E3	/scratch/goodier.r/files/qc_reports/HP1506401_E3_fastqc.zip
FastQC	all_sections	HP1506401_E4	/scratch/goodier.r/files/qc_reports/HP1506401_E4_fastqc.zip
FastQC	all_sections	HP1506401_E5	/scratch/goodier.r/files/qc_reports/HP1506401_E5_fastqc.zip
FastQC	all_sections	HP1506401_E6	/scratch/goodier.r/files/qc_reports/HP1506401_E6_fastqc.zip
FastQC	all_sections	HP1506401_E7	/scratch/goodier.r/files/qc_reports/HP1506401_E7_fastqc.zip
FastQC	all_sections	HP1506401_E8	/scratch/goodier.r/files/qc_reports/HP1506401_E8_fastqc.zip
FastQC	all_sections	HP1506401_E9	/scratch/goodier.r/files/qc_reports/HP1506401_E9_fastqc.zip
FastQC	all_sections	HP1506401_F10	/scratch/goodier.r/files/qc_reports/HP1506401_F10_fastqc.zip
FastQC	all_sections	HP1506401_F11	/scratch/goodier.r/files/qc_reports/HP1506401_F11_fastqc.zip
FastQC	all_sections	HP1506401_F12	/scratch/goodier.r/files/qc_reports/HP1506401_F12_fastqc.zip
FastQC	all_sections	HP1506401_F13	/scratch/goodier.r/files/qc_reports/HP1506401_F13_fastqc.zip
FastQC	all_sections	HP1506401_F14	/scratch/goodier.r/files/qc_reports/HP1506401_F14_fastqc.zip
FastQC	all_sections	HP1506401_F15	/scratch/goodier.r/files/qc_reports/HP1506401_F15_fastqc.zip
FastQC	all_sections	HP1506401_F16	/scratch/goodier.r/files/qc_reports/HP1506401_F16_fastqc.zip
FastQC	all_sections	HP1506401_F17	/scratch/goodier.r/files/qc_reports/HP1506401_F17_fastqc.zip
FastQC	all_sections	HP1506401_F18	/scratch/goodier.r/files/qc_reports/HP1506401_F18_fastqc.zip
FastQC	all_sections	HP1506401_F19	/scratch/goodier.r/files/qc_reports/HP1506401_F19_fastqc.zip
FastQC	all_sections	HP1506401_F1	/scratch/goodier.r/files/qc_reports/HP1506401_F1_fastqc.zip
FastQC	all_sections	HP1506401_F20	/scratch/goodier.r/files/qc_reports/HP1506401_F20_fastqc.zip
FastQC	all_sections	HP1506401_F21	/scratch/goodier.r/files/qc_reports/HP1506401_F21_fastqc.zip
FastQC	all_sections	HP1506401_F22	/scratch/goodier.r/files/qc_reports/HP1506401_F22_fastqc.zip
FastQC	all_sections	HP1506401_F23	/scratch/goodier.r/files/qc_reports/HP1506401_F23_fastqc.zip
FastQC	all_sections	HP1506401_F24	/scratch/goodier.r/files/qc_reports/HP1506401_F24_fastqc.zip
FastQC	all_sections	HP1506401_F2	/scratch/goodier.r/files/qc_reports/HP1506401_F2_fastqc.zip
FastQC	all_sections	HP1506401_F3	/scratch/goodier.r/files/qc_reports/HP1506401_F3_fastqc.zip
FastQC	all_sections	HP1506401_F4	/scratch/goodier.r/files/qc_reports/HP1506401_F4_fastqc.zip
FastQC	all_sections	HP1506401_F5	/scratch/goodier.r/files/qc_reports/HP1506401_F5_fastqc.zip
FastQC	all_sections	HP1506401_F6	/scratch/goodier.r/files/qc_reports/HP1506401_F6_fastqc.zip
FastQC	all_sections	HP1506401_F7	/scratch/goodier.r/files/qc_reports/HP1506401_F7_fastqc.zip
FastQC	all_sections	HP1506401_F8	/scratch/goodier.r/files/qc_reports/HP1506401_F8_fastqc.zip
FastQC	all_sections	HP1506401_F9	/scratch/goodier.r/files/qc_reports/HP1506401_F9_fastqc.zip
FastQC	all_sections	HP1506401_G10	/scratch/goodier.r/files/qc_reports/HP1506401_G10_fastqc.zip
FastQC	all_sections	HP1506401_G11	/scratch/goodier.r/files/qc_reports/HP1506401_G11_fastqc.zip
FastQC	all_sections	HP1506401_G12	/scratch/goodier.r/files/qc_reports/HP1506401_G12_fastqc.zip
FastQC	all_sections	HP1506401_G13	/scratch/goodier.r/files/qc_reports/HP1506401_G13_fastqc.zip
FastQC	all_sections	HP1506401_G14	/scratch/goodier.r/files/qc_reports/HP1506401_G14_fastqc.zip
FastQC	all_sections	HP1506401_G15	/scratch/goodier.r/files/qc_reports/HP1506401_G15_fastqc.zip
FastQC	all_sections	HP1506401_G16	/scratch/goodier.r/files/qc_reports/HP1506401_G16_fastqc.zip
FastQC	all_sections	HP1506401_G17	/scratch/goodier.r/files/qc_reports/HP1506401_G17_fastqc.zip
