Sample	Top overrepresented sequence	Sum of remaining overrepresented sequences
HP1504101T2D_M17	1.0020428482337256	6.94232353276763
HP1504101T2D_M18	0.2905432036204191	0.9911900086569118
HP1504101T2D_M19	0.2354531547904707	0.6184115282036959
HP1504101T2D_M2	0.36461247767951477	1.8039687312086592
HP1504101T2D_M20	1.1977582946292031	5.759582598575783
HP1504101T2D_M21	0.35972318490843685	1.0992286193313348
HP1504101T2D_M22	3.2016804207039007	13.634125978332818
HP1504101T2D_M23	0.3156338677994819	0.6625919473629798
HP1504101T2D_M24	0.35946590409095674	0.8160949336459962
HP1504101T2D_M3	0.4720770318323979	1.6572233409022752
HP1504101T2D_M4	0.6166110437419297	1.416679479013376
HP1504101T2D_M5	0.36640868824511447	1.20673343709022
HP1504101T2D_M6	0.5389283193475022	1.450376441063446
HP1504101T2D_M7	0.2523669889753001	0.5373450804876903
HP1504101T2D_M8	0.6787945566805784	1.516737728155285
HP1504101T2D_M9	0.336359580472493	0.7056768892143448
HP1504101T2D_N1	0.36323830698918547	1.4940986553197289
HP1504101T2D_N10	0.5299039500371822	3.4757375496996064
HP1504101T2D_N11	2.2527321915930734	13.143599461308353
HP1504101T2D_N12	0.3688247830918731	1.6321584274045997
HP1504101T2D_N13	0.6200155368170653	1.4342868227573389
HP1504101T2D_N14	2.9689956444421535	14.927450323445274
HP1504101T2D_N15	0.10917064766230715	0.0
HP1504101T2D_N16	0.37095552659845626	5.2434237584569745
HP1504101T2D_N17	0.4326332489518627	0.9247977082722023
HP1504101T2D_N18	3.982166294430916	17.207542857526978
HP1504101T2D_N19	0.47027887629992793	1.0489327595469717
HP1504101T2D_N2	0.8447223243839647	2.3745004290793186
HP1504101T2D_N20	0.7557450315249694	2.8060300480673606
HP1504101T2D_N21	0.498252593773262	5.2011094242180835
HP1504101T2D_N22	0.46013662124262494	1.1004643260290232
HP1504101T2D_N23	2.4008368247646428	8.621085075319822
HP1504101T2D_N24	0.53867037905747	1.1170645226856974
HP1504101T2D_N3	3.8924152575055695	16.938970885151292
HP1504101T2D_N4	3.605218845021624	15.933195634002448
HP1504101T2D_N5	0.49260982717639407	1.3092510977077851
HP1504101T2D_N6	0.25195670351917093	2.3509975192311705
HP1504101T2D_N7	0.6845780010203036	1.4621368897445564
HP1504101T2D_N8	0.4716396423506239	1.1076307823302263
HP1504101T2D_N9	0.3404790363593707	5.3284642434928315
HP1504101T2D_O1	1.136409737518465	3.39705850768067
HP1504101T2D_O10	0.3486311470755087	0.8243619113300146
HP1504101T2D_O11	0.2561060642611423	1.0411675352242222
HP1504101T2D_O12	0.29873772919134833	0.9832631970280598
HP1504101T2D_O13	0.3657946842679013	0.8112117710012868
HP1504101T2D_O14	0.36206518085769196	0.8091969219897057
HP1504101T2D_O15	2.844453548351055	13.428986424833802
HP1504101T2D_O16	0.28377156084340655	0.6236652283066153
HP1504101T2D_O17	0.48929159697087565	10.113410140809448
HP1504101T2D_O18	2.543249991554236	11.188948640539055
HP1504101T2D_O19	1.1095071019903475	2.8344471771578923
HP1504101T2D_O2	1.2070619642521951	6.952207645942395
HP1504101T2D_O20	0.36114204181188025	0.8410579745773741
HP1504101T2D_O21	2.2439318927601035	7.12841044300488
HP1504101T2D_O22	0.30687892643190834	0.6676660300052031
HP1504101T2D_O23	0.25032073276247874	1.3191315849668326
HP1504101T2D_O24	0.2988804612483304	0.6259114612991414
HP1504101T2D_O3	0.1831575063361554	0.30353218303965696
HP1504101T2D_O4	0.4344797570222251	1.5230292131705085
HP1504101T2D_O5	2.0725058497370514	7.101349107673773
HP1504101T2D_O6	0.2585519422388524	0.6005461894879385
HP1504101T2D_O7	1.9419886936199713	9.120146368307832
HP1504101T2D_O8	1.584205329580534	9.5229650898856
HP1504101T2D_O9	0.12002225976747569	0.10798995302386907
HP1504101T2D_P1	1.2399718761830931	6.380140258522779
HP1504101T2D_P10	3.6515398095883422	11.793947240523279
HP1504101T2D_P11	0.25086128814227193	1.1978677816665342
HP1504101T2D_P12	0.37090965403798615	1.3355769212610173
HP1504101T2D_P14	0.10602032819315459	0.2027036388465711
HP1504101T2D_P15	4.081203720669548	16.870735834617747
HP1504101T2D_P16	4.8663066094116605	21.486859385836766
HP1504101T2D_P17	0.1592871931880744	0.6878801900908235
HP1504101T2D_P18	0.3139897606654757	0.7319600956945557
HP1504101T2D_P19	1.0733241520178263	3.4669782124288187
HP1504101T2D_P2	0.16542859693143835	0.6295807753721647
HP1504101T2D_P20	2.060795448536954	9.039916951309356
HP1504101T2D_P21	0.17069048843029394	0.2944885493206754
HP1504101T2D_P22	0.5363860079252128	1.2641122561888705
HP1504101T2D_P23	2.298763411892266	10.294479588646539
HP1504101T2D_P24	0.30037111423798274	3.3651294507948464
HP1504101T2D_P3	0.3383212482762575	0.6960751476308158
HP1504101T2D_P4	1.1131352971868727	4.111004006119725
HP1504101T2D_P5	0.42854342649969424	5.185341243650914
HP1504101T2D_P6	1.0040160642570282	5.287817938420348
HP1504101T2D_P7	0.4719361043362835	1.0808006933414096
HP1504101T2D_P8	1.8526408182283214	5.586135259023466
HP1504101T2D_P9	0.4588394909739582	2.411969398138261
HP1504901_A1	5.919737354769068	33.86156194710049
HP1504901_A10	1.7601985657140797	8.224395473710764
HP1504901_A11	2.5449116286272915	11.504249182105038
HP1504901_A12	6.888122600368948	22.97322842857981
HP1504901_A13	9.69201105563742	41.98576256772311
HP1504901_A14	1.9986702531581488	9.754233083696425
HP1504901_A15	4.9135929064752535	20.935549054498296
HP1504901_A16	1.8467707373782654	7.586833692112925
HP1504901_A17	7.131603095728655	36.01987637862077
HP1504901_A18	3.746049701932055	34.50495582848524
HP1504901_A19	1.8542619910302514	9.410678142624143
HP1504901_A2	1.9139201069613148	9.194983665695437
HP1504901_A20	2.8609800116930324	30.823426736372955
HP1504901_A21	2.2247771070880122	7.946133774343368
HP1504901_A22	0.8762408877167666	4.573246585226283
HP1504901_A23	1.8824003966486549	7.497808067990509
HP1504901_A24	4.756031858338147	33.10852476680709
HP1504901_A3	2.559396009240821	9.754035442925321
HP1504901_A4	3.761720150974331	18.880330640616194
HP1504901_A5	2.1567094186630467	8.706639362870659
HP1504901_A6	3.5165523004751105	18.975798315970316
HP1504901_A7	3.5185284209400565	17.156107354492466
HP1504901_A8	4.357710433822415	34.85735318528569
HP1504901_A9	1.9163247917538238	8.983662285264955
HP1504901_B1	1.8818350920852378	7.372624044380617
HP1504901_B10	1.40970566043459	4.621291686730391
HP1504901_B11	1.8682542822735584	6.170244688068851
HP1504901_B12	12.972067446010415	38.78965002367166
HP1504901_B13	1.8532965868136526	5.195039219843121
HP1504901_B14	1.2241287376178311	3.1709906587375327
HP1504901_B15	1.6840421570936834	8.74391161295715
HP1504901_B16	1.194704283594284	7.801725061992181
HP1504901_B17	6.307652178037039	33.508131857708584
HP1504901_B18	1.164629698281532	4.749255569773144
HP1504901_B19	4.840117987496012	27.69683706195463
HP1504901_B2	1.9721720571334755	7.089609670004926
HP1504901_B20	0.9248452124993938	3.764529009521654
HP1504901_B21	1.8660666115781495	5.9551370042317995
HP1504901_B22	0.5675181275207722	1.7406997384076264
HP1504901_B23	2.8528679317243473	8.416992860777833
HP1504901_B24	0.4431972213411694	1.7914213744518706
HP1504901_B3	1.9997509005591798	6.60550250959599
HP1504901_B4	2.558556518128456	10.45467414076213
HP1504901_B5	4.226262254835692	19.58556619639101
HP1504901_B6	1.907500121256541	8.62888492484789
HP1504901_B7	1.3008705103384341	3.6135069958502406
HP1504901_B8	1.8446153541891823	8.615107557967061
HP1504901_B9	2.077563633472278	8.454050615681723
HP1504901_C1	6.756580492004279	26.468056243967336
HP1504901_C10	1.8192663286609005	10.275106600785097
HP1504901_C11	1.8394773244567404	6.2489322186154945
HP1504901_C12	9.29322165017206	31.056099447808577
HP1504901_C13	2.241046315780804	7.837896826213901
HP1504901_C14	2.1837581780027158	6.804458297329548
HP1504901_C15	3.122243781972129	14.383010784193546
HP1504901_C16	1.7923885799745454	5.8380404829554395
HP1504901_C17	1.9400463032562616	6.206560630205358
HP1504901_C18	7.15983339107176	30.930609153823223
HP1504901_C19	4.738724733308244	31.461713509920266
HP1504901_C2	1.9400602431395777	5.877823445705329
HP1504901_C20	10.92428578984796	34.85568870369609
HP1504901_C21	11.273890189740083	40.163147461268025
HP1504901_C22	1.551216537193507	12.238256139434457
HP1504901_C23	2.1837421483221524	7.925684283389422
HP1504901_C24	1.699036943988147	16.685025928431088
HP1504901_C3	5.617593534000324	34.203241543706156
HP1504901_C4	4.961617555019095	18.488395856484143
HP1504901_C5	3.378905293455043	14.724175993912018
HP1504901_C6	5.495265293852397	20.599228418257425
HP1504901_C7	8.405581662990313	35.10837249448547
HP1504901_C8	4.910165886007051	19.17551358747216
HP1504901_C9	4.29520049525189	20.050985247567542
HP1504901_D1	2.4794243673700382	9.008974048023283
HP1504901_D10	4.50504910065256	25.564075671525853
HP1504901_D11	6.0619955979457085	21.304108584005867
HP1504901_D12	1.312451853204889	4.3441314516705445
HP1504901_D13	1.7323058684054533	5.174155305275637
HP1504901_D14	1.5944701243967099	5.798948632542541
HP1504901_D15	1.836671451190915	7.2216509229609365
HP1504901_D16	1.3126472501175532	5.043621208213055
HP1504901_D17	2.1218378862619334	7.2032582454302565
HP1504901_D18	0.9973394708069998	3.1983786566891697
HP1504901_D19	6.342396472724129	33.9161695628368
HP1504901_D2	2.2242527424519465	6.698850634465369
HP1504901_D20	1.7804177403408252	11.561271437802153
HP1504901_D21	1.9001273171598019	8.055624341840321
HP1504901_D22	0.5248733983515126	2.0360302092644402
HP1504901_D23	2.2923821556310835	7.103848959908893
HP1504901_D24	0.5094134195865884	2.7558126905664477
HP1504901_D3	6.26450025081515	21.936136192626034
HP1504901_D4	2.373509962585922	7.078874097276602
HP1504901_D5	1.724772091958783	6.54585133802318
HP1504901_D6	2.5322275826861897	12.050394371625528
HP1504901_D7	2.16224295941033	6.601808485674518
HP1504901_D8	6.987754292415128	30.928725197920738
HP1504901_D9	2.0691209486577153	7.208875462670006
HP1504901_E1	4.03790010085461	35.2630182069112
HP1504901_E10	1.071711874490448	2.2345922481986644
HP1504901_E11	3.822811137986235	17.244014442458024
HP1504901_E12	4.537451075563083	16.331725754649757
HP1504901_E13	9.886178370871324	36.5789102912465
HP1504901_E14	2.2859398336668857	6.855340173632255
HP1504901_E15	16.73790913531998	42.37298485588666
HP1504901_E16	1.9169495649352906	6.329119790520108
HP1504901_E17	5.6404328153169745	34.361680665810596
HP1504901_E18	1.6812415322084	8.884395542235177
HP1504901_E19	3.3143926528726886	15.412256986427922
HP1504901_E2	2.4170773789720457	7.305834122704146
HP1504901_E20	2.8902556080912936	19.878950549255215
HP1504901_E21	2.306546904270138	7.74068559168708
HP1504901_E22	3.047708485755157	30.23557589059844
HP1504901_E23	2.796958151029461	9.244179918504283
HP1504901_E24	0.5875915458040621	4.292568542074431
HP1504901_E3	4.379503358718946	21.100462153073305
HP1504901_E4	4.399076090731167	17.811966299038158
HP1504901_E5	6.806960669237792	34.52108136306896
HP1504901_E6	1.9615074669125387	6.918927552435368
HP1504901_E7	6.049778215869886	35.64089926830193
HP1504901_E8	5.972549386024874	34.009107584572185
HP1504901_E9	1.9244735911357578	5.490878459557166
HP1504901_F1	2.375796347869429	9.068868817037792
HP1504901_F10	1.6677979338793503	6.394806424369798
HP1504901_F11	3.566167267378364	10.45504187998024
HP1504901_F12	2.404363256968521	8.847259629615518
HP1504901_F13	3.936609190410809	13.437099811328075
HP1504901_F14	1.303615356460839	4.34001984928732
HP1504901_F15	2.767680996695022	9.785525339220126
HP1504901_F16	1.1900249733631498	4.182196055640485
HP1504901_F17	1.8770204473533205	5.306085345968764
HP1504901_F18	0.921318450802429	3.60984521815973
HP1504901_F19	2.277376040237671	7.9183698782027765
HP1504901_F2	2.2110658070652147	7.332505165970986
HP1504901_F20	0.6064320432479606	3.4996545496418223
HP1504901_F21	6.5889049026553	34.72262256638249
HP1504901_F22	2.0129812822426008	25.907365955022826
HP1504901_F23	1.5621548348227734	7.803494326739632
HP1504901_F24	0.46498251426467885	2.1422326523099575
HP1504901_F3	2.170880053492439	8.00393478037239
HP1504901_F4	1.9877140237873152	6.65530410693483
HP1504901_F5	2.169579044382775	8.864893837924978
HP1504901_F6	1.9218553992491525	7.1210986324011865
HP1504901_F7	6.404252812628851	35.26094127348766
HP1504901_F8	1.6559401393928683	4.456100950657975
HP1504901_F9	2.082651506675715	7.748827083880101
HP1504901_G1	5.5194669997917964	26.720799500312303
HP1504901_G10	2.0286929732970815	5.9449659364629746
HP1504901_G11	1.5283811458442584	4.562621785282541
HP1504901_G12	3.4096453139483827	10.022808215836463
HP1504901_G13	2.58241450719203	8.905384227906195
HP1504901_G14	6.130773092369478	31.342949924698797
HP1504901_G15	1.8937750206276929	9.479723741710723
HP1504901_G16	1.738567420445553	5.5861170395594035
HP1504901_G17	6.066326623223394	32.26516127861175
HP1504901_G18	2.928118566973329	7.917887358088202
HP1504901_G19	1.9487087842536173	10.4760137329498
HP1504901_G2	2.054059340009453	6.382089496636715
HP1504901_G20	1.5904244899189295	6.9612504143937795
HP1504901_G21	3.860766143823862	12.647032257232024
HP1504901_G22	2.7573707518081356	9.848566885333728
HP1504901_G23	5.684899553896843	27.136970191756326
HP1504901_G24	1.4502696240396693	6.564971238420964
HP1504901_G3	2.206144378503584	9.199606639163388
HP1504901_G4	2.520498443051948	8.168485394344462
HP1504901_G5	5.889832742520245	32.515809289876785
HP1504901_G6	3.563135172820637	11.157053602552757
HP1504901_G7	6.821753091480495	35.95828575332572
HP1504901_G8	2.442981088179965	7.831309939249137
HP1504901_G9	1.6946587986079589	6.419187388231032
HP1504901_H1	2.046234427453831	9.168976237677809
HP1504901_H10	1.4702610452804803	5.42297816202973
HP1504901_H11	1.7040449680293537	8.542721529014392
HP1504901_H12	0.9066537820103181	9.059991583409966
HP1504901_H13	9.154848711029453	38.777631050123446
HP1504901_H14	0.910423435837787	5.127109295859895
HP1504901_H15	6.416016231548001	35.59657149955488
HP1504901_H16	0.7055022858422765	2.128124271007304
HP1504901_H17	1.89162248832766	6.655187713351618
HP1504901_H18	0.9114134190103559	3.5262927933403203
HP1504901_H19	2.2273468861875827	8.138516482164288
HP1504901_H2	3.2955964429358886	12.967140619933634
HP1504901_H20	2.6687105589788613	25.172075000206405
HP1504901_H21	6.4148891060268065	35.972788112313566
HP1504901_H22	0.44894154262945285	3.290210841742483
HP1504901_H23	7.202796022084522	33.703547368598784
HP1504901_H24	2.232163846323548	23.975146743434973
HP1504901_H3	7.119674578618257	35.705476339874934
HP1504901_H4	1.858901919912875	9.088173125903893
HP1504901_H5	2.296985555602108	7.4356210507071125
HP1504901_H6	2.245700200105775	7.5996894803744794
HP1504901_H7	7.157858643007158	35.264776477647764
HP1504901_H8	1.4189291158786643	10.04219058596578
HP1504901_H9	7.705390346368148	36.5482491210702
HP1504901_I1	4.720485142993707	34.89006611965267
HP1504901_I10	1.662005681786717	5.419294816061846
HP1504901_I11	5.560724744305477	33.83895212129081
HP1504901_I12	4.609095048136239	14.466349454235775
HP1504901_I13	2.9668206684635963	9.617056606183587
HP1504901_I14	3.63553385868398	30.149634071797923
HP1504901_I15	4.970647118786691	33.62239120797201
HP1504901_I16	4.75494012318824	32.81976278249719
HP1504901_I17	1.7643428979717772	4.915680161088648
HP1504901_I18	1.363689984664386	4.9439660257166445
HP1504901_I19	1.9601640782841168	5.770383164722056
HP1504901_I2	2.484327465664909	8.400730677803427
HP1504901_I20	2.655710886199046	16.56936046170447
HP1504901_I21	2.1857843126955343	7.01528977452993
HP1504901_I22	1.1023472117548818	4.730834107936711
HP1504901_I23	1.3612320706325836	3.8917163697811725
HP1504901_I24	0.8071364979684831	4.999405109494042
HP1504901_I3	1.94405913229525	7.7288567925110225
HP1504901_I4	6.750455884415767	34.29681582269603
HP1504901_I5	5.000729001444748	22.50118186597861
HP1504901_I6	7.492278276217091	35.022307202039514
HP1504901_I7	7.536285330453336	19.588371133296455
HP1504901_I8	1.6733058853788	4.4717011318737185
HP1504901_I9	5.1008766267130055	31.180982443751763
HP1504901_J1	5.76900392632661	35.09554623123199
HP1504901_J10	0.9681044889978448	2.737207356001748
HP1504901_J11	7.693499479869857	36.32721719306788
HP1504901_J12	1.788355268719923	5.968284362541599
HP1504901_J13	3.518242381508325	11.122927206431038
HP1504901_J14	2.239375143579141	21.038670648594838
HP1504901_J15	1.7984185818377507	4.6578959908969075
HP1504901_J16	1.8348533978585213	23.679111276560313
HP1504901_J17	2.4249339089899418	7.393589563095405
HP1504901_J18	0.6520136376766471	2.016765261736702
HP1504901_J19	3.0100739774531817	9.956658033256744
HP1504901_J2	5.437554710917931	32.60164388545097
HP1504901_J20	0.5689231609611346	2.014450199119484
HP1504901_J21	6.011871565741065	33.562247902156855
HP1504901_J22	0.3285695514728047	5.901498697624808
HP1504901_J23	2.020553612802026	5.899674768668422
HP1504901_J24	0.34235794768444106	1.336203665919936
HP1504901_J3	2.2703437560691397	6.604130251828833
HP1504901_J4	1.555032524339327	6.554145714792463
HP1504901_J5	2.6286022488070535	8.115781351831181
HP1504901_J6	1.6254693242524547	4.7658736773589245
HP1504901_J7	2.371494131524942	6.625667239419778
HP1504901_J8	1.7643486763860259	7.017414886792661
HP1504901_J9	2.924667403907376	9.693518505220526
HP1504901_K1	5.331126046207929	14.849722000540828
HP1504901_K10	8.368993658893388	33.74954644673413
HP1504901_K11	11.156610814736895	39.59350815237809
HP1504901_K12	3.5433356291006635	10.167314832555705
HP1504901_K13	13.194963618733208	44.70343530944433
HP1504901_K14	1.7676039192338302	5.948617854241984
HP1504901_K15	6.794293468295008	33.64873290057579
HP1504901_K16	5.482541679773513	31.483799937087134
HP1504901_K17	5.264810719986015	31.556165643079375
HP1504901_K18	5.387773668019296	29.21559473791312
HP1504901_K19	2.0162842077504552	7.659735006251994
HP1504901_K2	6.809901609302393	32.55619468704777
HP1504901_K20	1.3577870402423626	5.512389268970099
HP1504901_K21	12.686348812148978	46.46713338614257
HP1504901_K22	0.9152816576125211	3.1677968178210545
HP1504901_K23	1.5300643107129772	5.603876331383375
HP1504901_K24	2.345763925002656	27.783462783714416
HP1504901_K3	8.604475807025281	37.369289647028694
HP1504901_K4	7.370552306051883	33.11247665596282
HP1504901_K5	1.6945010869748396	5.979806101985444
HP1504901_K6	2.1890578122806614	10.494451862274296
HP1504901_K7	6.669416521535437	34.669559106602705
HP1504901_K8	6.009933331946273	34.964317878511366
HP1504901_K9	6.353184563422475	32.39805281714945
HP1504901_L1	2.413713582904143	10.635665692981782
HP1504901_L10	2.8816640272114693	16.898484881057314
HP1504901_L11	8.063241576405021	37.36742975633812
HP1504901_L12	1.1247175623879189	5.410087492748671
HP1504901_L13	2.5133085927870424	10.787788741496824
HP1504901_L14	0.9030459820380506	3.090288486767908
HP1504901_L15	5.799714233657138	21.95270471130887
HP1504901_L16	0.6600963906444917	2.773785795499008
HP1504901_L17	2.240750578727353	7.41059473700658
HP1504901_L18	0.7041901990986366	3.260935449826003
HP1504901_L19	3.1963829793802656	12.437753347349442
HP1504901_L2	3.891335338434921	17.375220497722054
HP1504901_L20	0.43806956137861447	1.6347396966543688
HP1504901_L21	2.4871814819267737	10.027228300458992
HP1504901_L22	0.3141556610921609	1.6043025386922547
HP1504901_L23	4.859309519058072	22.262873530085663
HP1504901_L24	1.0340198378001542	6.219499758422204
HP1504901_L3	2.1404391639822142	9.490408090218978
HP1504901_L4	5.81758463689058	32.086374367985854
HP1504901_L5	3.9549836279086836	16.252625496436664
HP1504901_L6	4.54394912896602	31.434761093945426
HP1504901_L7	6.663580614704885	35.15120126864235
HP1504901_L8	1.4103630160824105	5.18119543765539
HP1504901_L9	2.4031840053383005	8.173007743382072
HP1504901_M1	5.577304302920255	34.18680970864082
HP1504901_M10	4.395045431011775	33.40519133707359
HP1504901_M11	2.4850655813810656	8.505257529530137
HP1504901_M12	3.3811788113105123	10.260257345146762
HP1504901_M13	13.836313705003212	44.01937182754555
HP1504901_M14	4.324582930613367	30.520782287165325
HP1504901_M15	12.96618249116707	44.98906398968089
HP1504901_M16	3.946191234662419	15.239461325683244
HP1504901_M17	5.4624414518004585	33.4054426276367
HP1504901_M18	1.2065664313216902	3.702933021045551
HP1504901_M19	1.805075089851504	5.331220427582775
HP1504901_M2	5.904328909550805	33.3553823722592
HP1504901_M20	1.9543472561936164	12.049563362362342
HP1504901_M21	1.4337950621861675	8.351470640931165
HP1504901_M22	2.146058213601899	26.608257471366656
HP1504901_M23	5.127029157848989	33.696086589049266
HP1504901_M24	0.47404128058181894	2.305085580526138
HP1504901_M3	2.328229338921218	8.202577664449185
HP1504901_M4	3.6644965277777777	12.063151041666668
HP1504901_M5	14.706418340197544	44.65138316871378
HP1504901_M6	3.3154454025477307	10.618086326299416
HP1504901_M7	12.27538220931346	36.171842584022215
HP1504901_M8	5.4630447996100555	34.88420576636785
HP1504901_M9	7.156303363386815	34.90788714499688
HP1504901_N1	1.9169090773476543	7.421977445580907
HP1504901_N10	2.844058666840109	30.3483528406588
HP1504901_N11	6.670181155947475	33.2540975750024
HP1504901_N12	1.6308848150767317	5.337358791637201
HP1504901_N13	2.101754902555131	7.436468139526157
HP1504901_N14	2.1224127202291285	28.501090538816268
HP1504901_N15	1.8347042384154453	6.688348933989089
HP1504901_N16	0.6324930915362925	2.614752526614254
HP1504901_N17	1.6209175903361128	4.661981517363428
HP1504901_N18	0.3934381299608004	1.3054500737471106
HP1504901_N19	1.9356579213596816	6.12621119129516
HP1504901_N2	2.31878614584343	7.20836968110885
HP1504901_N20	2.1335987103990526	23.94002697634635
HP1504901_N21	3.166282883260066	9.201032726257765
HP1504901_N22	0.3097814288895264	1.0706236043955737
HP1504901_N23	1.9092684090729228	8.190577209968735
HP1504901_N24	0.5947900482024218	5.014244852396061
HP1504901_N3	7.1281957298634655	33.481169247686246
HP1504901_N4	4.565516351161486	29.113358454595556
HP1504901_N5	6.326717930936016	36.77728598527342
HP1504901_N6	3.656166447738116	30.970217365627384
HP1504901_N7	3.0575887158018515	9.479532147824738
HP1504901_N8	1.6661295872499167	4.494171322872118
HP1504901_N9	2.409140642194717	8.877006363678106
HP1504901_O1	2.131790636107505	8.389408223309392
HP1504901_O10	1.5040188667712557	5.743566756993541
HP1504901_O11	1.7044343549767111	4.561170317976471
HP1504901_O12	4.6343132632731585	29.232430459446718
HP1504901_O13	6.878424105704157	32.99888356889646
HP1504901_O14	1.735273797508529	4.564839581060574
HP1504901_O15	4.888132644428619	32.56365278820004
HP1504901_O16	1.663448420714738	4.289002119187714
HP1504901_O17	1.970474090144443	6.290752805811178
HP1504901_O18	1.5576043377664741	5.10941556721242
HP1504901_O19	4.892987767530581	33.107000565831925
HP1504901_O2	10.769460735608332	35.55777330320323
HP1504901_O20	0.9671492730536367	2.599485991519454
HP1504901_O21	2.1146624825908362	6.582426881511909
HP1504901_O22	2.968687920428546	26.100649395130905
HP1504901_O23	5.389715431409629	30.475268278234722
HP1504901_O24	0.7751544892347337	4.297232447233945
HP1504901_O3	4.7625524691441985	19.76593933029921
HP1504901_O4	2.0622106037562165	6.858774029023884
HP1504901_O5	1.5855569125248263	6.136215042621171
HP1504901_O6	1.9404311504964071	6.2162608231978265
HP1504901_O7	2.055816690684392	6.180427188568066
HP1504901_O8	1.8030863918024287	4.614465870364025
HP1504901_O9	2.0243781618650774	7.83884770821519
HP1504901_P1	6.437857949082396	36.62137870490365
HP1504901_P10	0.7888519298351752	2.632855434403321
HP1504901_P11	2.3853120746858485	8.903561752654142
HP1504901_P12	2.746556271981243	24.785316529894487
HP1504901_P14	0.6275706999616109	3.949570102797531
HP1504901_P15	2.8200857546018683	13.553726144246786
HP1504901_P16	0.5451412810459402	3.1036020925537837
HP1504901_P17	3.0923763929075414	13.541101299984655
HP1504901_P18	0.47874938935026873	2.187333299642314
HP1504901_P19	5.269821292789908	35.318552812456694
HP1504901_P2	4.56930279891903	32.73875824922511
HP1504901_P20	0.43477515178540804	3.890894590608171
HP1504901_P21	1.0457791453785417	7.474018810961449
HP1504901_P22	2.5337994616836306	22.353348164689933
HP1504901_P23	3.269827339668651	21.9598879639878
HP1504901_P24	2.1052490984372914	17.880058768532123
HP1504901_P3	2.5086254228794886	8.535032763420055
HP1504901_P4	1.9425720588685544	10.48070399907182
HP1504901_P5	6.638027545627327	37.94214897550053
HP1504901_P6	6.264458695715834	31.568274327213093
HP1504901_P7	1.8077442202196248	6.742449549415602
HP1504901_P8	2.6731667358163387	27.668645411121396
HP1504901_P9	2.6809994444281995	10.169705254539606
HP1506401_A1	0.32310177705977383	5.008077544426494
HP1506401_A10	0.547945205479452	99.45205479452055
HP1506401_A11	0.31762837480148226	8.734780307040763
HP1506401_A12	0.18164854309611686	1.0056723885957743
HP1506401_A13	0.14886405276658118	0.4488823744961524
HP1506401_A14	0.4231950939535167	4.74796469700145
HP1506401_A15	0.18831563752537134	0.6917119137118697
HP1506401_A16	0.5053386584073681	6.716113782704377
HP1506401_A17	0.6133877835836304	2.3521711633286744
HP1506401_A18	0.16773832820799553	0.7111406206318144
HP1506401_A19	0.24914356898162568	1.058860168171909
HP1506401_A2	1.6871428571428573	5.601428571428572
HP1506401_A20	0.21277172439963138	1.0692795576516505
HP1506401_A21	0.18907532904483804	2.21227095898529
HP1506401_A22	1.0416666666666665	98.95833333333333
HP1506401_A23	0.367112810707457	2.3932931313428445
HP1506401_A24	1.006034850778127	3.0925214421546947
HP1506401_A3	2.212338128663099	6.523501749021243
HP1506401_A4	0.15618123254645513	0.231091100525927
HP1506401_A5	0.20069045172900088	0.8764652955477987
HP1506401_A6	0.128034618972944	0.2271759819847241
HP1506401_A7	0.21962216540543905	0.8190524532218226
HP1506401_A8	2.029104025351023	7.865242375344087
HP1506401_A9	0.15938350586677058	1.0846316910178047
HP1506401_B1	0.1126607224067362	0.11007676088364594
HP1506401_B10	0.6874095513748191	7.127351664254704
HP1506401_B11	0.27749903990287533	2.284186496473262
HP1506401_B12	2.904928290522068	13.365301676876069
HP1506401_B13	0.48259220958290244	4.3433298862461225
HP1506401_B14	0.29671563593135275	1.3124913368062006
HP1506401_B15	0.17178427030875446	0.727960339388239
HP1506401_B16	0.3162528205309413	3.443319316914099
HP1506401_B17	0.25583506597437083	0.3795421046712582
HP1506401_B18	0.49238533339288104	6.655575901031664
HP1506401_B19	0.5509641873278237	6.336088154269972
HP1506401_B2	3.277936524622751	16.022706639016043
HP1506401_B20	0.329134498171475	3.0678585940674523
HP1506401_B21	1.081275058688329	21.770112634598664
HP1506401_B22	1.089646428731069	3.440625139685236
HP1506401_B23	0.19798622151563328	0.8996290408055113
HP1506401_B24	0.4416929440336924	1.2889362419598434
HP1506401_B3	0.27834159154677335	0.596108690028456
HP1506401_B4	0.22412284056049828	1.2089887067581002
HP1506401_B5	0.10606197081606918	0.0
HP1506401_B6	0.40441234323120745	1.5917725779407317
HP1506401_B7	0.269119868186187	2.4028559659480986
HP1506401_B8	0.21307800348262593	1.1930486711552593
HP1506401_B9	0.6438191174860396	8.812730391620132
HP1506401_C1	0.1372369624885636	0.5032021957913999
HP1506401_C10	0.48192771084337355	99.51807228915663
HP1506401_C11	0.34892737141380203	3.6314293098991985
HP1506401_C12	0.1825620995689797	0.42293303460442877
HP1506401_C13	0.1513737979992477	0.354448334888222
HP1506401_C14	0.5157774844037172	4.6322901296885926
HP1506401_C15	0.20963752994821858	1.565035937862277
HP1506401_C16	0.17626127675335326	0.40708748908701287
HP1506401_C17	0.18973854017272093	0.8885781085368667
HP1506401_C18	0.30562814710943975	0.8085282682133978
HP1506401_C19	0.47393364928909953	99.5260663507109
HP1506401_C2	1.0369651982543175	2.7751874370547203
HP1506401_C20	2.1645021645021645	7.864357864357864
